Category Path,Count
People -> Countries -> Citizenship -> Geography -> Language and literature -> Countries -> Geography,1
People -> Language and literature -> < -> Religion -> Geography,1
People -> Religion -> < -> Religion -> < -> Religion -> Countries -> Geography,1
Language and literature -> Countries -> Language and literature -> Countries -> Geography,1
Language and literature -> Countries -> Citizenship -> Geography,1
Language and literature -> Countries -> Citizenship -> Countries -> Geography -> Countries -> Business Studies -> Science,1
Language and literature -> Countries -> History -> Science -> Design and Technology -> People,1
Language and literature -> Countries -> < -> People -> Design and Technology -> People,1
Language and literature -> Countries -> < -> Language and literature -> Countries -> < -> Language and literature -> Countries -> Design and Technology -> People,1
Language and literature -> Countries -> Citizenship -> People -> Geography,1
Language and literature -> Countries -> Citizenship -> Geography -> Countries -> Geography -> < -> Geography,1
Language and literature -> Citizenship -> Religion -> Science -> < -> Religion,1
Language and literature -> Everyday life -> Religion -> People -> Religion -> Everyday life -> Religion,1
Language and literature -> Citizenship -> Religion,1
Language and literature -> Geography -> Everyday life -> Citizenship -> Art -> Music,1
Citizenship -> History -> Countries -> Citizenship -> People -> Geography,1
Citizenship -> Countries -> Citizenship -> History -> Citizenship -> Countries -> Geography,1
Citizenship -> Countries -> People -> Geography,1
Citizenship -> Religion -> < -> Religion,1
History -> Countries -> Business Studies -> Science -> Everyday life -> < -> Everyday life -> Science -> < -> Science -> Everyday life -> < -> Science -> Everyday life,1
History -> Countries -> History -> Everyday life -> Science -> Everyday life,1
History -> People -> Religion -> Science -> Everyday life,1
History -> Countries -> Everyday life -> < -> Everyday life -> < -> Science -> < -> Everyday life -> Science -> < -> Science -> Everyday life -> < -> Science -> Everyday life,1
History -> Citizenship -> History -> < -> Countries -> Science -> Everyday life,1
Science -> Countries -> Geography -> Everyday life -> Language and literature -> < -> Citizenship -> < -> Design and Technology -> < -> Everyday life,1
Science -> < -> Science -> < -> Science -> Geography -> < -> Science,1
Science -> Countries -> Language and literature -> Countries -> Geography -> Mathematics,1
Science -> Countries -> Design and Technology -> Science -> People -> Science -> People,1
Science -> Countries -> History -> Citizenship -> < -> History -> Science -> Geography -> Science -> People,1
Science -> Countries -> History -> < -> Citizenship -> History -> Science -> < -> People -> History -> Science -> < -> Science,1
Science -> Countries -> Geography -> People -> Science -> People -> < -> People -> Science,1
IT -> Countries -> Geography -> Countries -> Religion -> Science,1
IT -> Countries -> Geography -> < -> Science,1
IT -> Countries -> History -> People -> History -> Science,1
IT -> Countries -> Citizenship -> Geography -> Citizenship -> Geography -> Citizenship,1
Science -> People -> Language and literature -> Religion -> People -> History,1
Science -> Geography -> Countries -> Language and literature -> < -> Language and literature -> < -> Geography -> History -> < -> Citizenship -> < -> History,1
Language and literature -> Countries -> Geography -> Science -> Countries -> Geography -> < -> Countries -> < -> History -> Countries -> Geography -> Countries -> Geography -> < -> Business Studies -> Countries,1
Language and literature -> Countries -> Citizenship -> Countries -> Geography -> Countries,1
Language and literature -> Countries -> Geography -> < -> Geography -> Countries -> < -> Geography -> Countries,1
Countries -> Geography -> < -> Countries -> People,1
Geography -> People -> < -> Countries -> Religion -> People,1
Everyday life -> Geography -> Language and literature -> Countries -> History -> People,1
Everyday life -> Geography -> Countries -> Citizenship -> Countries -> People,1
Everyday life -> Geography -> Business Studies -> Mathematics -> IT -> Science,1
Everyday life -> Geography -> History -> Language and literature -> IT -> Science,1
Everyday life -> History -> Language and literature -> Design and Technology -> Science,1
Everyday life -> History -> IT -> Science,1
Everyday life -> Language and literature -> Countries -> Everyday life -> History,1
Science -> Language and literature -> Geography -> < -> Countries,1
Science -> Geography -> Countries -> < -> Geography -> < -> Science -> Geography -> Countries,1
Science -> Citizenship -> Everyday life -> Science -> Everyday life,1
Language and literature -> Countries -> Geography -> Countries -> Business Studies,1
Language and literature -> History -> Countries -> Science -> < -> Science -> < -> Science,1
Language and literature -> Religion -> Language and literature -> Religion,1
Language and literature -> Religion -> People -> History,1
Language and literature -> History -> Countries -> Science -> Everyday life -> Science,1
Language and literature -> People -> < -> History -> Science -> < -> Science,1
Everyday life -> Countries -> Geography -> Business Studies,1
Everyday life -> Design and Technology -> Science -> Music -> < -> Music,1
Everyday life -> Countries -> Music -> Everyday life -> Music,1
Everyday life -> Citizenship -> Music -> People -> Music,1
Everyday life -> Design and Technology -> Business Studies -> Countries -> Business Studies -> Design and Technology -> Geography -> Design and Technology -> People,1
Everyday life -> People -> Citizenship -> People -> Science -> People,1
Everyday life -> History -> Countries -> Geography -> People,1
Geography -> History -> Countries -> Geography -> Everyday life -> Science -> Everyday life -> Science -> Citizenship -> Science -> Citizenship -> Science,1
Geography -> Science -> < -> Citizenship -> Science,1
Geography -> Everyday life -> < -> Countries -> < -> Geography -> Design and Technology -> Geography -> < -> Geography -> Countries -> Geography -> Science,1
Geography -> < -> Geography -> Countries -> History,1
Science -> Geography -> Countries -> Citizenship -> Geography -> History -> People -> History -> < -> History,1
Religion -> People -> Religion -> Science -> Everyday life -> Science -> People,1
Religion -> Geography -> Citizenship -> Science -> People,1
Religion -> Countries -> Geography -> Countries -> < -> Countries,1
Religion -> Geography -> Science -> IT -> Science,1
Religion -> Countries -> Geography -> Countries -> Citizenship -> People,1
Religion -> History -> Countries -> < -> Countries -> People -> < -> People,1
Religion -> Geography -> Religion -> History,1
Citizenship -> Geography -> Religion -> Geography,1
Citizenship -> < -> Geography -> Countries -> History -> < -> Language and literature -> < -> History -> Countries -> People -> Religion -> < -> Religion,1
Citizenship -> Countries -> Geography -> Citizenship -> Everyday life -> Geography -> Citizenship -> Everyday life -> Countries -> Geography -> Everyday life,1
Citizenship -> Geography -> Citizenship -> Religion -> Language and literature -> < -> Religion -> People,1
Science -> Geography -> Citizenship -> Business Studies -> Design and Technology,1
Science -> Countries -> Citizenship -> History -> Geography -> Countries,1
Science -> Design and Technology -> Science -> Citizenship -> Geography -> Countries -> Geography,1
History -> Science -> Religion -> Citizenship -> History -> Geography -> < -> Geography -> Religion -> People -> Citizenship -> Science -> Citizenship,1
Design and Technology -> Countries -> People -> Countries,1
Design and Technology -> Countries -> Citizenship -> Countries -> People,1
Design and Technology -> History -> Geography -> Everyday life -> < -> Science,1
Design and Technology -> Countries -> < -> Countries -> Geography -> < -> Countries -> Geography -> < -> Geography -> Science -> < -> Science,1
Music -> Geography -> Business Studies -> Citizenship -> Science,1
Music -> Countries -> Everyday life -> < -> Everyday life -> < -> IT -> < -> History -> Citizenship -> Geography -> Science,1
Music -> Countries -> Science -> Geography -> Science,1
Music -> Countries -> < -> Music -> Citizenship -> Science,1
Music -> Countries -> Geography -> Science -> Everyday life -> < -> Science,1
Music -> Countries -> Science -> < -> Geography -> Countries -> Geography -> Citizenship -> Everyday life -> < -> Everyday life -> < -> Science -> Everyday life,1
Music -> Countries -> Everyday life -> Science -> < -> People -> Everyday life,1
Music -> Geography -> Countries -> Science -> Everyday life,1
Music -> Geography -> Religion -> Language and literature -> Countries -> Science -> Everyday life,1
Countries -> History -> Citizenship -> History -> Geography -> Science -> Geography,1
Countries -> History -> Geography -> Science -> Geography,1
Countries -> History -> Citizenship -> < -> History -> < -> History -> < -> Geography,1
Countries -> Everyday life -> Citizenship -> Countries -> Geography,1
Countries -> Everyday life -> Citizenship -> Geography -> < -> Geography,1
Everyday life -> History -> Language and literature -> Countries -> People,1
Everyday life -> History -> Religion -> Geography,1
Everyday life -> History -> < -> History -> < -> Countries -> Geography,1
Science -> Countries -> < -> Countries -> < -> Countries -> Geography -> Countries -> People,1
Geography -> Countries -> Science -> People -> Everyday life -> Science,1
Design and Technology -> Geography -> History -> < -> Everyday life -> < -> Geography -> < -> Geography -> < -> Geography -> Citizenship -> Geography,1
Science -> Geography -> Countries -> Geography -> < -> Geography -> Countries -> Business Studies -> < -> Language and literature -> Geography -> Countries -> Geography -> Everyday life -> < -> Countries -> Geography -> < -> Countries -> < -> Countries -> People -> Countries -> < -> Countries,1
History -> Countries -> Citizenship -> History -> Science -> < -> Citizenship -> Countries -> Citizenship -> Countries -> Citizenship,1
History -> Language and literature -> Countries -> Citizenship -> Countries -> Citizenship,1
Everyday life -> Countries -> Religion -> < -> Geography -> Religion,1
Everyday life -> Science -> Everyday life -> Mathematics -> People -> < -> Mathematics,1
Everyday life -> Countries -> History -> Mathematics -> People -> Mathematics,1
Geography -> History -> Science -> Music -> People,1
Geography -> People -> Geography -> Citizenship -> Countries -> People -> < -> Music -> People,1
Geography -> Language and literature -> Countries -> Geography -> Music -> People,1
Geography -> People -> Geography -> Everyday life -> Music -> People,1
Geography -> History -> Citizenship -> Geography -> Science -> Geography -> Countries,1
Geography -> People -> Geography -> Language and literature,1
Science -> Everyday life -> Science -> Everyday life -> Geography,1
Science -> Geography -> < -> Geography -> Countries -> < -> Countries -> < -> Science -> < -> Citizenship -> Geography,1
Science -> Citizenship -> Countries -> Geography -> Science -> Geography -> < -> Science -> Geography,1
Science -> < -> Science -> < -> Science -> < -> Everyday life -> < -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Geography -> < -> Science -> < -> Science -> < -> Science -> < -> Science -> Everyday life -> < -> Science,1
Science -> Business Studies -> Countries -> Business Studies,1
Science -> Language and literature -> < -> Geography -> Countries -> Geography -> People,1
Citizenship -> Geography -> Language and literature -> Geography,1
Citizenship -> Business Studies -> Citizenship -> Science -> Business Studies,1
Citizenship -> History -> Mathematics,1
Citizenship -> History -> Religion -> < -> Design and Technology -> < -> Art -> < -> Art -> < -> Science -> < -> Religion -> < -> Religion -> People -> < -> Religion -> People -> < -> Religion -> < -> History -> Art -> Geography -> < -> Art -> < -> Art -> < -> Art -> Science -> Design and Technology -> Science,1
Geography -> History -> People -> History -> People,1
Geography -> < -> Geography -> < -> Geography -> People -> Countries -> Geography -> < -> Geography -> People -> < -> People,1
Geography -> Music -> Citizenship -> Music -> People -> Music,1
Everyday life -> Language and literature -> History -> Mathematics,1
Everyday life -> Countries -> Citizenship -> Mathematics,1
Everyday life -> Science -> < -> Science -> Everyday life -> Mathematics,1
Everyday life -> History -> Language and literature -> Mathematics,1
Everyday life -> People -> Religion -> Mathematics -> < -> Mathematics,1
Everyday life -> History -> People -> Citizenship -> Countries -> Language and literature -> < -> Everyday life -> Science -> < -> Science,1
Everyday life -> History -> < -> Science -> < -> Science -> < -> Science -> Geography -> Science -> < -> Science,1
Everyday life -> Countries -> Everyday life -> Science -> Design and Technology -> Science -> Everyday life,1
Science -> Countries -> Geography -> Countries -> Art,1
Science -> Countries -> Business Studies -> Citizenship -> Geography -> History -> People -> Countries -> Art,1
Science -> Countries -> Geography -> Countries -> Geography -> Music -> Everyday life -> Music,1
History -> Countries -> History -> < -> Geography,1
History -> Countries -> < -> Countries -> < -> Countries -> Geography,1
History -> < -> Countries -> Religion,1
History -> People -> History -> People -> Citizenship -> History -> Geography -> History -> Citizenship -> History,1
History -> Countries -> Geography -> Religion -> History -> Language and literature -> People -> History,1
History -> Countries -> Geography -> < -> Language and literature -> < -> Geography -> History -> < -> Language and literature -> History,1
History -> Countries -> Geography -> Design and Technology -> History -> Citizenship -> History -> Design and Technology -> Citizenship -> Language and literature -> < -> Geography -> Art -> < -> Design and Technology -> < -> Geography -> < -> People -> Language and literature,1
Geography -> Countries -> Geography -> Citizenship -> People,1
Science -> Business Studies -> Citizenship -> Geography -> Citizenship,1
Science -> Everyday life -> < -> Countries -> Everyday life,1
Science -> Language and literature -> Countries -> Geography -> Science -> Geography,1
Science -> Everyday life -> < -> Everyday life -> Science -> Everyday life -> < -> Everyday life -> Science -> Everyday life,1
Science -> Citizenship -> Language and literature -> Design and Technology,1
Science -> Citizenship -> Countries -> Geography -> Design and Technology -> Geography -> Design and Technology,1
Science -> Everyday life -> Language and literature -> IT -> Science,1
Science -> Everyday life -> Science -> IT -> Science -> Design and Technology -> Science,1
Science -> Language and literature -> < -> Citizenship -> < -> Language and literature -> IT -> People -> Countries -> Geography,1
Science -> Language and literature -> Countries -> Geography -> Countries -> Geography,1
Science -> Citizenship -> < -> Countries -> Geography -> Countries -> Geography,1
Science -> Language and literature -> IT -> Music,1
Science -> Citizenship -> Language and literature -> < -> Citizenship -> < -> Science,1
Science -> Religion -> Everyday life -> History -> People,1
Citizenship -> History -> Countries -> Geography -> < -> Geography -> < -> Countries,1
Citizenship -> History -> People -> Language and literature -> Geography -> Science -> Everyday life -> Science,1
Citizenship -> Religion -> Science -> Citizenship -> Countries -> Geography -> Countries -> Business Studies -> Science -> Geography -> Business Studies -> Everyday life -> Geography -> Countries -> Everyday life,1
Citizenship -> < -> Citizenship -> Countries -> Everyday life,1
Citizenship -> Countries -> Geography -> < -> Everyday life,1
Citizenship -> Science -> Geography -> Countries -> Geography -> Countries -> < -> Countries -> < -> Countries -> Geography,1
Citizenship -> People -> Countries -> History,1
Citizenship -> Science -> Geography -> People -> < -> Countries -> Citizenship -> Countries -> History -> < -> Geography -> History -> Geography -> History -> People,1
Citizenship -> Religion -> History -> Countries -> < -> History -> People,1
Citizenship -> People -> Geography -> Language and literature -> Citizenship -> Language and literature,1
Religion -> Countries -> Geography -> People -> Art,1
Religion -> Countries -> Art -> Language and literature -> Music -> Art,1
People -> Citizenship -> Geography -> Countries -> Geography -> Countries -> Geography,1
People -> Citizenship -> Language and literature -> Geography -> Countries,1
People -> Countries -> < -> Citizenship -> Countries,1
People -> Everyday life -> People -> Language and literature,1
People -> History -> Language and literature -> Countries -> Geography,1
People -> Science -> Citizenship -> Geography -> < -> Science,1
People -> Countries -> Geography -> Science -> Citizenship -> History -> Citizenship,1
People -> IT -> Everyday life -> Business Studies,1
People -> IT -> Business Studies -> Design and Technology -> IT -> Everyday life -> Business Studies,1
People -> IT -> Geography -> Countries -> Business Studies,1
People -> Science -> Countries -> Music,1
Science -> Language and literature -> Design and Technology -> Science -> Music,1
Science -> People -> Science -> < -> Science -> < -> Design and Technology -> < -> Science -> < -> Science -> Art -> Music -> < -> Science -> Art -> Music -> < -> Music,1
Science -> People -> Language and literature -> Music -> People -> Music,1
Science -> People -> < -> People -> < -> Geography -> Music,1
Science -> Everyday life -> Mathematics -> < -> Geography -> People -> Music,1
Music -> Geography -> History -> Language and literature -> History -> People -> History -> < -> History,1
Music -> Everyday life -> Countries -> Citizenship -> < -> Business Studies -> Countries -> People -> Geography,1
Music -> Countries -> IT -> Design and Technology -> IT,1
Music -> Geography -> History -> Language and literature -> IT,1
Music -> Geography -> Countries -> Citizenship,1
Citizenship -> Religion -> Geography -> Language and literature,1
Citizenship -> History -> Design and Technology -> Geography,1
Citizenship -> History -> Countries -> Citizenship -> People -> History -> < -> Citizenship -> Science,1
Citizenship -> Countries -> Everyday life -> Geography -> Countries -> Geography -> People,1
Citizenship -> History -> Countries -> < -> History -> Countries -> Geography -> People,1
Citizenship -> < -> People,1
Citizenship -> History -> Science -> Citizenship -> < -> Countries -> Mathematics,1
Citizenship -> People -> Religion -> People,1
Citizenship -> Geography -> History -> Citizenship -> Business Studies,1
Citizenship -> People -> Geography -> Religion -> < -> Language and literature -> Countries -> Citizenship -> People -> Design and Technology,1
Mathematics -> People -> History -> Geography,1
Mathematics -> Language and literature -> Religion -> Citizenship -> History -> Language and literature,1
Mathematics -> Science -> Everyday life -> Citizenship -> Everyday life -> Language and literature,1
Mathematics -> Language and literature -> People -> < -> People -> Countries -> People -> < -> People -> Language and literature,1
Mathematics -> Language and literature -> < -> Science -> Everyday life -> Geography -> Science,1
Mathematics -> People -> < -> People -> Science -> < -> Language and literature -> History -> Language and literature -> Design and Technology -> Everyday life -> Art,1
Mathematics -> Science -> History -> Countries -> Music,1
Mathematics -> Language and literature -> Countries -> Geography -> Citizenship -> < -> Science,1
Science -> Geography -> History -> Religion -> History,1
Science -> Design and Technology -> Science -> < -> Science -> < -> Science -> Geography -> Countries -> History -> People -> History,1
Mathematics -> People -> History -> Countries -> Geography,1
Mathematics -> Citizenship -> Countries -> Geography,1
Mathematics -> People -> Language and literature -> Countries -> History -> Countries,1
Mathematics -> Citizenship -> IT -> Business Studies,1
Mathematics -> People -> Geography -> Language and literature -> People,1
Mathematics -> People -> Countries -> Geography -> < -> Geography -> Countries -> Science,1
Mathematics -> Citizenship -> < -> Citizenship -> < -> Citizenship -> Language and literature -> Countries -> < -> Language and literature -> Countries -> Science -> < -> Science -> < -> Science -> < -> Science,1
Language and literature -> Religion -> Mathematics -> < -> Mathematics,1
Language and literature -> Everyday life -> Mathematics -> < -> Mathematics,1
Language and literature -> Countries -> Everyday life -> Science -> < -> Science -> Everyday life,1
Language and literature -> Countries -> Business Studies -> Citizenship -> Geography -> < -> Geography,1
Language and literature -> Citizenship -> Science -> People,1
Language and literature -> Geography -> Science -> < -> Geography -> Science,1
Language and literature -> Geography -> Countries -> Business Studies -> Everyday life,1
Music -> Countries -> Citizenship -> < -> History -> People -> History,1
Music -> Countries -> Citizenship -> Religion -> Geography -> Everyday life -> History -> Language and literature,1
People -> Business Studies -> Everyday life -> Science -> < -> Science,1
People -> Business Studies -> Citizenship -> Science -> People -> Science,1
People -> Language and literature -> Countries -> Citizenship -> Religion -> Science -> People -> Science,1
People -> History -> < -> Citizenship -> History -> Design and Technology,1
People -> Business Studies -> Design and Technology -> Science,1
People -> Business Studies -> History -> People -> Design and Technology -> Science,1
People -> History -> Geography -> History -> Geography -> Language and literature -> < -> History -> Citizenship -> History,1
People -> Countries -> Citizenship -> Everyday life -> Science -> Everyday life -> Science,1
People -> History -> Geography -> Language and literature -> Geography -> History -> Science -> Everyday life -> Mathematics,1
Geography -> Countries -> Science -> Countries,1
Geography -> History -> Everyday life -> Language and literature -> < -> Countries -> Everyday life -> People -> < -> Everyday life,1
Geography -> History -> < -> Geography -> < -> Countries -> Geography -> Countries -> Geography,1
Geography -> Countries -> Citizenship -> Science -> < -> Citizenship,1
Everyday life -> Art -> Science -> Geography -> Countries -> Citizenship -> Geography -> History,1
Everyday life -> Art -> Science -> History,1
Everyday life -> Art -> Countries -> History,1
Everyday life -> Art -> Countries,1
Everyday life -> Science -> < -> Science -> Everyday life -> Science,1
Everyday life -> Science -> History -> Countries -> Everyday life,1
Everyday life -> Citizenship -> Business Studies -> Countries -> Geography -> Countries -> People,1
Everyday life -> Science -> Countries -> People -> History,1
Science -> History -> Language and literature -> Countries -> Citizenship,1
People -> Science -> Countries -> Science,1
People -> Geography -> Citizenship -> Religion -> People,1
Religion -> History -> Art -> Science,1
Religion -> History -> Citizenship -> Geography -> Design and Technology,1
Religion -> Language and literature -> Geography -> Design and Technology,1
Design and Technology -> Countries -> Citizenship -> Geography -> Countries -> Geography,1
Design and Technology -> Countries -> Citizenship -> Religion -> People,1
Design and Technology -> Countries -> History -> People -> History,1
Design and Technology -> Countries -> History -> < -> History -> People -> History,1
Design and Technology -> History -> Countries -> Citizenship -> People -> History,1
Geography -> Business Studies -> Everyday life -> Religion -> People,1
Geography -> Countries -> Citizenship -> History -> Citizenship -> History -> Citizenship -> Religion -> Citizenship -> Religion -> Citizenship -> Countries -> Citizenship,1
Geography -> Countries -> Citizenship -> History -> < -> Countries -> Citizenship,1
Geography -> Countries -> Language and literature -> Geography -> Countries -> < -> Countries -> < -> Countries -> < -> Geography -> Countries -> History -> < -> Language and literature -> Citizenship -> Language and literature -> < -> Citizenship -> Religion -> Citizenship -> History -> Citizenship,1
Geography -> Countries -> Citizenship -> < -> Countries -> History -> Citizenship -> People -> Citizenship,1
Geography -> Science -> People -> Design and Technology,1
Citizenship -> Everyday life -> Citizenship -> Design and Technology,1
Citizenship -> Everyday life -> < -> Language and literature -> Art -> Design and Technology,1
Citizenship -> Everyday life -> IT -> Business Studies -> Design and Technology,1
Citizenship -> Countries -> < -> Countries -> < -> Countries -> Geography -> Music,1
Citizenship -> Countries -> Citizenship -> Geography -> Science -> Geography -> Countries -> Geography,1
Citizenship -> < -> Countries -> Geography -> < -> Geography -> Countries -> History -> Countries -> History,1
Citizenship -> Countries -> History -> Citizenship,1
Citizenship -> People -> Everyday life -> < -> Everyday life -> People,1
Citizenship -> Geography -> History -> People -> Science -> People -> Science,1
Citizenship -> Religion -> People -> < -> People -> Science,1
History -> Countries -> Geography -> < -> Language and literature -> < -> Geography -> Countries -> People -> Religion -> People,1
History -> < -> Countries -> Geography -> < -> Countries -> < -> Countries -> Geography -> Countries,1
History -> Language and literature -> Countries -> Language and literature,1
History -> Language and literature -> Citizenship -> < -> Language and literature,1
History -> Mathematics -> Everyday life -> Geography -> Science,1
History -> Countries -> Geography -> < -> Everyday life -> Geography,1
History -> Countries -> Geography -> < -> Geography -> < -> Geography -> Citizenship -> Countries -> Everyday life -> Geography,1
History -> Countries -> Citizenship -> Geography -> Countries -> Everyday life,1
History -> Mathematics -> Design and Technology -> History -> Science,1
Citizenship -> Countries -> < -> Countries -> History -> Countries,1
Citizenship -> Geography -> Design and Technology -> People -> History -> Science,1
Citizenship -> Religion -> Countries -> Science -> Everyday life -> Science,1
Citizenship -> Geography -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Science -> Religion -> Science -> Everyday life -> Science,1
Citizenship -> Countries -> Religion -> History,1
Citizenship -> Geography -> Music,1
Citizenship -> Geography -> Countries -> Geography -> Science,1
Citizenship -> Geography -> Language and literature -> Countries -> Religion -> History,1
Citizenship -> Language and literature -> Geography -> < -> Geography -> < -> Countries -> < -> Geography -> < -> Religion -> History,1
Citizenship -> History -> < -> History -> Design and Technology,1
Citizenship -> Language and literature -> History -> Geography,1
Citizenship -> Geography -> Everyday life -> Countries -> Geography,1
Citizenship -> Countries -> Geography -> Language and literature -> Religion -> Countries -> Geography,1
Citizenship -> History -> People -> Countries -> Geography,1
Citizenship -> Countries -> Science -> Religion,1
Citizenship -> People -> History -> Citizenship -> Geography,1
Citizenship -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Geography -> < -> Citizenship -> Geography -> Science,1
Countries -> Language and literature -> History -> < -> Geography -> Countries -> History -> < -> History,1
Countries -> Language and literature -> Countries -> Design and Technology,1
Language and literature -> Countries -> Geography -> Citizenship -> Geography,1
Language and literature -> Countries -> History -> Countries -> Business Studies,1
Language and literature -> Science -> People -> History -> Citizenship -> History -> People -> Citizenship -> Science -> Citizenship,1
Language and literature -> Countries -> Science -> Countries -> Everyday life,1
Language and literature -> Art -> Music -> IT -> Citizenship -> Everyday life -> Design and Technology -> Everyday life,1
Language and literature -> Countries -> Geography -> Countries -> History -> < -> Countries -> Science,1
Science -> Everyday life -> Geography -> People -> History,1
Science -> Language and literature -> Geography -> Countries -> Geography -> < -> Geography -> < -> Geography -> Religion -> People -> History,1
Science -> Language and literature -> < -> Science -> < -> Science -> History -> < -> Language and literature -> Religion -> History,1
People -> Citizenship -> People -> Countries -> People,1
People -> Citizenship -> Countries -> Geography -> History -> < -> Geography -> Countries,1
People -> History -> Geography -> < -> Geography -> < -> People -> Citizenship -> Countries -> Geography,1
People -> Business Studies -> Countries -> Geography -> Everyday life -> Science,1
People -> Business Studies -> Science -> Design and Technology -> < -> Science,1
People -> Countries -> Geography -> History -> Countries -> Science,1
People -> Business Studies -> Science -> < -> Science -> Design and Technology -> Science,1
People -> Citizenship -> < -> Citizenship -> < -> Citizenship -> History,1
People -> Citizenship -> < -> Geography -> Citizenship -> People -> < -> Citizenship -> < -> People -> < -> History -> < -> History,1
People -> Citizenship -> People -> Countries,1
Countries -> Science -> History -> Geography,1
Countries -> Geography -> Countries -> History -> < -> Citizenship -> < -> Geography -> Citizenship,1
Countries -> Geography -> < -> Geography -> Countries -> People,1
Countries -> < -> History -> People -> Religion -> Science,1
Countries -> Geography -> Countries -> History -> Countries -> Geography -> Language and literature -> Religion,1
Countries -> People -> Language and literature -> Religion,1
Countries -> Science -> History -> Countries -> Geography,1
Religion -> Language and literature -> Religion -> Countries,1
Religion -> Language and literature -> Religion -> People -> Geography -> Countries -> Religion -> Language and literature,1
Religion -> Language and literature -> Countries -> Geography -> Science -> Geography,1
Religion -> Language and literature -> Countries -> Geography -> People,1
Everyday life -> Geography -> History -> Countries -> History -> Countries -> History,1
Everyday life -> Geography -> < -> Geography -> Countries -> History,1
People -> Citizenship -> People -> Geography -> < -> Geography,1
People -> Citizenship -> < -> Citizenship -> < -> Citizenship -> Everyday life,1
People -> Geography -> Countries -> Geography -> History -> People -> History -> People -> History -> < -> History -> Language and literature,1
Science -> Countries -> Language and literature -> People -> Music -> People,1
Geography -> Countries -> History -> Geography -> Countries -> Language and literature -> History -> Citizenship -> History -> Religion -> People,1
People -> History -> Citizenship -> Language and literature -> Religion -> History -> Geography -> Countries,1
People -> Geography -> Countries -> < -> History -> Geography -> Countries -> < -> Geography,1
People -> History -> Language and literature -> Geography -> Design and Technology -> Everyday life -> Science,1
Religion -> Everyday life -> IT,1
Religion -> Geography -> Citizenship -> History -> Design and Technology,1
Religion -> Science -> Mathematics -> Everyday life,1
Religion -> Citizenship -> Religion,1
Science -> Art -> Science -> Mathematics,1
Science -> < -> Science -> < -> Science -> < -> Science -> < -> Science -> < -> Geography -> Language and literature,1
Everyday life -> People -> Geography -> < -> Geography -> Business Studies -> Science,1
Everyday life -> History -> Countries -> History -> Geography -> Countries -> Geography,1
Everyday life -> Countries -> Geography -> People -> Science -> < -> Geography -> Science -> < -> Science,1
Everyday life -> History -> Geography -> Science -> < -> Science -> < -> Science,1
Everyday life -> Geography -> < -> Geography -> Everyday life -> Science,1
Everyday life -> Geography -> Countries -> < -> Geography -> Religion -> People -> History -> People,1
Everyday life -> History -> Countries -> Geography -> People -> Art -> People,1
Geography -> History -> Geography -> < -> History -> Mathematics -> People,1
Geography -> History -> Geography -> < -> Everyday life -> Science,1
Geography -> History -> Religion -> Countries -> Science -> Design and Technology -> Science,1
Geography -> History -> Design and Technology -> Geography -> Citizenship -> Science,1
Geography -> Countries -> History -> Religion -> Mathematics -> People,1
Geography -> Countries -> History -> Countries -> Geography -> < -> Everyday life -> Science,1
Geography -> Everyday life -> < -> History -> Science,1
People -> Countries -> Language and literature -> Religion -> People,1
People -> Business Studies -> History -> Geography -> Science,1
People -> Citizenship -> < -> Countries -> < -> Countries -> < -> Citizenship -> < -> Countries -> < -> Citizenship -> < -> Countries -> Geography -> < -> Geography -> < -> Geography -> < -> Everyday life -> Geography -> Science,1
People -> Citizenship -> Geography -> Science -> Geography -> Science,1
People -> Business Studies -> Citizenship,1
People -> Citizenship -> < -> Countries -> History -> < -> Geography -> Science -> Geography -> < -> Business Studies -> < -> Geography -> < -> Geography -> < -> Everyday life -> Geography,1
Everyday life -> History -> Citizenship -> Everyday life -> Geography -> Science,1
Everyday life -> Science -> Everyday life -> < -> Science,1
Everyday life -> History -> Geography -> < -> Everyday life -> Geography -> Science -> Art,1
Everyday life -> History -> Countries -> History -> Geography -> < -> Citizenship -> Art,1
Everyday life -> History -> Countries -> History -> Countries -> Geography,1
Everyday life -> Countries -> Religion -> Geography -> < -> Countries -> Geography,1
Everyday life -> Art -> Music -> People,1
Science -> Geography -> Science -> Countries -> People -> Citizenship -> Art -> People -> Science -> Everyday life,1
Science -> Countries -> History -> Countries -> History -> Music -> Art -> People -> Geography -> Language and literature,1
Science -> History -> Design and Technology -> Countries -> Citizenship -> Art -> Countries -> Everyday life,1
Science -> Design and Technology -> Science -> < -> Art -> Citizenship -> Everyday life -> History -> < -> History -> Citizenship -> IT -> < -> Everyday life -> Science -> < -> Everyday life,1
Science -> Countries -> Language and literature -> < -> Countries -> Citizenship -> Countries -> History,1
Science -> People -> < -> Geography -> < -> People -> Countries -> Geography -> Countries -> Geography,1
Science -> Everyday life -> IT -> < -> Art -> < -> Art -> < -> Science -> History -> Countries -> Everyday life -> People,1
Language and literature -> Geography -> Science -> < -> Countries -> Science,1
Language and literature -> Countries -> Geography -> < -> Geography,1
Language and literature -> Countries -> History -> Countries -> Geography -> Countries -> < -> Geography,1
Science -> IT -> Everyday life -> History,1
