Category Path,Count
Geography -> Science -> Language and literature,1
History -> Religion -> Countries -> Geography,1
Countries -> Citizenship -> Geography -> Countries -> < -> Countries,1
Religion -> History -> Science -> < -> History -> <,1
Science -> People -> Citizenship -> < -> Science,1
Geography -> Countries -> Geography -> People -> Art -> Design and Technology,1
People -> Geography -> People -> Science -> People,1
Science -> History -> Geography -> Countries -> Geography,1
Religion -> History -> Religion -> People,1
Everyday life -> Religion -> Language and literature -> Religion -> Everyday life -> Geography -> Countries -> Geography,1
Art -> Countries -> History -> Countries -> Citizenship -> Countries,1
Science -> Language and literature -> Science -> Everyday life -> People -> Countries -> Citizenship,1
Science -> < -> Science -> Countries -> Citizenship -> Countries -> Geography -> Countries -> Geography,1
History -> Geography -> < -> Geography -> Everyday life -> < -> Everyday life -> < -> History -> Countries -> Everyday life -> < -> Everyday life -> < -> History -> < -> Geography -> Everyday life -> < -> Geography -> < -> Geography -> < -> Geography -> < -> Geography -> < -> Geography -> < -> Everyday life -> < -> Geography -> History -> Countries -> People,1
Geography -> History -> People -> History -> Science -> People,1
Language and literature -> Geography -> < -> Geography -> Countries -> Geography,1
IT -> People -> Geography -> Everyday life -> Citizenship,1
IT -> Music -> Everyday life -> Religion -> Countries,1
Science -> History -> Religion -> < -> Citizenship -> < -> Citizenship -> < -> Business Studies,1
Geography -> Countries -> Geography -> < -> Geography -> < -> Geography -> < -> Geography -> < -> History -> People,1
Science -> < -> Countries -> History,1
Geography -> Countries -> Geography -> Science -> < -> Science -> <,1
Geography -> Countries -> Geography -> Countries -> Citizenship -> Countries -> People -> History,1
IT -> Language and literature -> Everyday life -> Art -> Music -> People -> Geography,1
Everyday life -> Geography -> Language and literature -> IT -> Geography,1
Music -> Geography -> Countries -> Citizenship -> Religion,1
Everyday life -> Science -> Everyday life -> Geography -> Countries,1
Science -> Geography -> Countries -> Language and literature -> Geography -> Countries -> Citizenship -> Geography,1
Design and Technology -> History -> Citizenship -> Geography -> Everyday life -> Geography -> Science -> Everyday life -> Science,1
Everyday life -> Science -> Geography -> Science -> Everyday life,1
Geography -> History -> Countries -> People -> Music -> <,1
Geography -> History -> < -> Geography -> Countries,1
Geography -> Language and literature -> Geography -> Business Studies -> Everyday life -> < -> Geography,1
History -> Business Studies -> Design and Technology -> Everyday life -> Science,1
Design and Technology -> Science -> < -> Science -> Language and literature -> Religion -> Language and literature -> Geography -> Countries -> History -> Countries -> Geography -> Countries -> Geography -> History -> People -> Geography -> Citizenship -> Science -> < -> Science -> History -> Everyday life -> Citizenship -> Everyday life -> Science -> Religion -> Mathematics -> People -> Countries -> History -> Countries -> History -> Science -> Geography -> History -> Geography -> Countries -> Citizenship -> Countries -> Language and literature -> Countries -> Citizenship -> Science -> People -> Business Studies -> Countries,1
Science -> Design and Technology -> Countries -> People -> Geography -> Religion -> Countries,1
People -> Geography -> People -> Everyday life,1
Geography -> Countries -> Everyday life -> Countries -> Geography -> < -> Countries -> Geography -> < -> Everyday life -> Countries -> Geography -> Everyday life,1
Language and literature -> IT -> Business Studies -> < -> IT,1
Citizenship -> Countries -> Citizenship -> < -> Geography -> Business Studies,1
Everyday life -> Geography -> Citizenship -> IT -> Mathematics -> IT -> Countries -> Geography -> Countries -> Design and Technology,1
Geography -> Language and literature -> Everyday life -> Design and Technology,1
Science -> Language and literature -> Geography -> Everyday life,1
Citizenship -> Countries -> History -> Mathematics -> Design and Technology,1
IT -> Citizenship -> Mathematics -> Language and literature -> < -> Art -> < -> Art,1
Science -> < -> Science -> Religion,1
Geography -> Countries -> Geography -> < -> Countries -> Business Studies -> History -> Citizenship -> People -> Citizenship -> Business Studies -> < -> Citizenship -> < -> Geography -> Religion -> Citizenship -> History -> People -> Countries -> Citizenship,1
Language and literature -> Geography -> History -> Geography -> Countries,1
Science -> Countries -> Citizenship -> < -> Geography -> < -> Citizenship -> < -> People -> History,1
Religion -> Everyday life -> Design and Technology -> Science,1
Mathematics -> Geography -> Countries -> History -> Citizenship -> Everyday life -> Art,1
Everyday life -> Citizenship -> Language and literature -> < -> Everyday life -> Design and Technology,1
Science -> < -> Science -> < -> Geography -> Citizenship,1
Language and literature -> Science -> Everyday life -> Science -> Everyday life,1
Countries -> History -> Everyday life -> Science -> Everyday life -> Science -> Citizenship,1
Science -> Geography -> Science -> Geography -> Science -> Geography -> Science,1
Countries -> History -> Religion -> People -> Religion -> IT -> Everyday life -> Citizenship -> Religion -> Mathematics -> People -> Mathematics -> People,1
People -> Geography -> Everyday life -> Art -> < -> Art -> Geography,1
Mathematics -> History -> Countries -> < -> History -> Citizenship,1
Religion -> Science -> Countries -> Geography,1
Citizenship -> Business Studies -> People -> Business Studies -> Geography,1
Geography -> History -> Language and literature -> Art -> Citizenship -> Everyday life -> History -> Citizenship -> Everyday life,1
Science -> History -> Countries -> Everyday life -> Language and literature -> Everyday life,1
People -> History -> Business Studies,1
Design and Technology -> Countries -> Business Studies -> IT,1
Science -> Geography -> < -> People -> Design and Technology,1
Religion -> Countries -> Geography -> < -> Geography -> < -> Geography -> <,1
People -> Religion -> Everyday life -> Science -> Everyday life,1
People -> Geography -> Language and literature,1
Countries -> Language and literature -> Everyday life -> People,1
Citizenship -> Science -> People -> Science -> < -> Countries -> Language and literature -> < -> Religion -> History -> <,1
Countries -> Art,1
Countries -> History -> Countries -> Geography -> <,1
Science -> Countries -> History -> Language and literature -> History,1
People -> Art -> People -> Countries,1
Science -> History -> People -> Religion -> History -> Geography,1
Everyday life -> IT -> Everyday life -> Science -> Countries,1
Science -> < -> Geography -> Countries,1
People -> Countries -> Language and literature -> < -> Language and literature -> Art -> Music -> < -> Science -> < -> Science,1
Science -> Geography -> Countries -> < -> Science -> Everyday life -> Art -> <,1
Language and literature -> Geography -> Language and literature -> History -> People -> < -> People -> Countries -> History,1
Language and literature -> Countries -> Geography -> < -> Countries -> Music -> < -> Countries,1
Citizenship -> Mathematics -> Geography,1
Art -> <,1
Geography -> Science -> < -> Countries,1
Citizenship -> Language and literature -> Everyday life,1
People -> Countries -> Geography -> Countries -> Citizenship -> < -> Citizenship -> < -> Citizenship -> <,1
Science -> Geography -> Citizenship -> < -> Science -> <,1
Everyday life -> Science -> Religion -> Science,1
Science -> Geography -> < -> Geography -> Everyday life,1
Countries -> Everyday life -> Science -> Everyday life,1
Science -> Geography -> Language and literature -> Geography -> Citizenship,1
Design and Technology -> Science -> People -> Geography -> Countries,1
Everyday life -> Countries -> Geography -> Countries -> History -> People -> <,1
Geography -> Science -> Geography -> Everyday life -> Science,1
Geography -> Countries -> History -> People -> Business Studies,1
History -> Countries -> Design and Technology -> Everyday life -> History -> Citizenship -> Everyday life -> Science,1
History -> Countries -> Everyday life -> Citizenship -> IT -> Business Studies -> < -> Everyday life -> Science -> Everyday life -> Science -> < -> Science -> <,1
Language and literature -> Countries -> Geography -> Science -> Geography -> Science,1
History -> Religion -> Geography -> Science -> Religion -> Science -> Citizenship -> History,1
Business Studies -> Countries -> History -> Geography -> Countries,1
Science -> History -> Religion -> < -> History -> Geography -> Countries,1
Design and Technology -> History -> Countries -> Citizenship,1
Business Studies -> Citizenship -> Geography -> People,1
Everyday life -> Business Studies -> Mathematics -> Citizenship -> Business Studies -> Citizenship,1
Design and Technology -> Religion -> Citizenship -> Science -> Countries -> Everyday life -> Countries -> Geography -> Countries -> < -> Countries -> Music -> < -> Citizenship -> < -> Countries -> Everyday life -> Countries -> Geography -> Countries -> < -> Countries -> Music,1
Science -> Design and Technology -> Everyday life -> Language and literature,1
Citizenship -> History -> Geography -> Business Studies -> Geography -> Language and literature -> Citizenship -> Language and literature,1
Science -> Geography -> Countries -> Everyday life -> Geography -> People -> History -> Religion -> History -> Art -> People,1
Everyday life -> Science -> Everyday life -> Science -> Countries -> History -> Everyday life -> Science -> Geography,1
Language and literature -> Countries -> Geography -> < -> Geography -> Countries,1
Science -> Music -> Citizenship -> IT,1
Science -> Language and literature -> IT -> Geography -> < -> Geography -> Countries -> Everyday life,1
Citizenship -> Everyday life -> Art -> Language and literature,1
People -> Countries -> Everyday life -> People -> <,1
Science -> Geography -> History -> < -> Countries -> History,1
People -> Music -> Design and Technology,1
Language and literature -> Countries -> Geography -> Science -> Everyday life -> Countries -> Geography -> Science -> Geography,1
Science -> < -> Geography -> Countries -> Citizenship -> < -> Geography -> Countries -> Geography,1
Everyday life -> Religion -> < -> Geography -> Design and Technology -> Science,1
Geography -> Science -> Design and Technology -> Business Studies -> Science -> People -> Science -> < -> Science -> People -> Religion -> Science -> People,1
IT -> Everyday life -> < -> Everyday life -> <,1
Art -> Music -> Science -> Music -> Countries,1
Science -> Geography -> Science -> Geography -> < -> Science -> <,1
Everyday life -> Science -> History -> Language and literature -> History -> Science,1
IT -> Science -> Everyday life -> Geography -> Everyday life -> Geography -> Everyday life,1
Art -> People -> Citizenship -> History -> Religion,1
Music -> Geography -> Everyday life -> People -> <,1
History -> Geography -> History -> Citizenship,1
Design and Technology -> Countries -> Music -> < -> Everyday life -> < -> Everyday life -> Science,1
Art -> Geography -> < -> Countries -> Science,1
History -> Language and literature -> Everyday life -> Religion -> < -> Science -> Geography -> Science -> Language and literature -> History -> Design and Technology -> Geography -> Everyday life -> Geography -> Design and Technology -> History -> Citizenship -> Geography -> Science -> People -> IT -> Mathematics -> IT,1
People -> Countries -> History -> People -> History -> Countries,1
Everyday life -> History -> Religion -> Language and literature -> Religion,1
People -> Music -> Citizenship -> Design and Technology -> Everyday life -> People -> Language and literature -> Everyday life -> History -> Countries -> History -> People,1
Science -> Geography -> Science -> People,1
Science -> Language and literature -> Countries -> Geography -> Citizenship -> History -> Geography,1
Everyday life -> Countries -> People -> Geography -> People -> Geography,1
Science -> < -> Science -> Countries,1
Countries -> Business Studies -> Countries -> Science -> Geography,1
Everyday life -> IT -> Music -> Countries -> Citizenship,1
Everyday life -> IT -> Business Studies,1
Music -> Geography -> History -> Art -> Science -> < -> Science,1
Language and literature -> Citizenship -> < -> Citizenship -> Design and Technology -> History,1
Religion -> Science -> Countries -> History -> < -> History,1
Language and literature -> Everyday life -> Science -> Music -> Language and literature -> Countries -> < -> Music,1
History -> Countries -> Geography -> Mathematics,1
Science -> Language and literature -> Geography -> Religion,1
Language and literature -> Music -> < -> Music -> < -> Music -> < -> History -> <,1
Everyday life -> Citizenship -> People -> Geography -> Countries -> History,1
Science -> Countries -> Citizenship -> Science -> Language and literature -> Art -> IT,1
Everyday life -> Geography -> Countries -> Citizenship -> Religion -> Citizenship -> < -> Citizenship,1
Religion -> Everyday life -> Science -> < -> Science -> <,1
IT -> People -> Language and literature -> < -> Language and literature,1
Art -> Language and literature -> Religion,1
Science -> History -> People -> Citizenship,1
Geography -> Countries -> Language and literature -> Countries,1
Design and Technology -> Science -> Business Studies,1
Science -> Citizenship -> History -> Science -> < -> Science -> < -> Science,1
Science -> Everyday life -> Countries -> Geography -> Everyday life -> Geography -> Science -> Everyday life -> Science,1
Business Studies -> History -> Citizenship -> Science,1
Science -> Music -> Countries -> Music,1
Religion -> Geography -> Countries -> Everyday life -> Language and literature -> Everyday life -> Citizenship -> Everyday life -> Language and literature -> < -> Everyday life -> Citizenship,1
Science -> Geography -> Countries -> IT -> Design and Technology,1
Geography -> Countries -> Geography -> Everyday life -> Science -> History,1
Design and Technology -> Countries -> History -> Citizenship,1
Everyday life -> Geography -> < -> Citizenship,1
People -> History -> Countries -> Geography -> <,1
People -> Countries -> Everyday life -> Citizenship -> IT -> < -> Mathematics -> < -> IT,1
Science -> History -> Countries -> Geography -> Countries,1
Science -> Geography -> Countries -> History -> Countries -> Geography,1
Science -> People -> History -> Language and literature -> Design and Technology,1
Geography -> Music -> Citizenship -> Music,1
Countries -> History -> People -> Science,1
Everyday life -> Science -> History -> Business Studies -> Countries -> Citizenship -> Science -> Everyday life -> Geography,1
Religion -> Geography -> Countries -> Religion -> History -> Geography,1
Geography -> Countries -> Geography -> Religion -> People -> History -> < -> Geography -> < -> Citizenship -> History -> < -> Countries -> Citizenship -> < -> Countries -> < -> Citizenship -> Religion,1
Everyday life -> Geography -> Religion -> < -> Countries,1
Science -> History -> Countries -> Religion -> < -> History -> < -> History -> <,1
Mathematics -> Language and literature -> Geography -> People,1
Design and Technology -> Geography -> Countries -> Geography -> < -> Countries,1
Everyday life -> Citizenship -> Mathematics,1
Design and Technology -> Science -> Design and Technology -> Geography,1
IT -> Design and Technology -> Everyday life,1
History -> Mathematics -> IT -> < -> IT -> Countries -> History,1
Language and literature -> Citizenship -> Science -> Geography,1
Science -> Citizenship -> Everyday life -> Business Studies -> Mathematics -> < -> Mathematics -> < -> Everyday life -> Language and literature -> < -> Science,1
History -> Geography -> Science -> Geography -> Citizenship -> Science,1
Citizenship -> Religion -> Countries -> Business Studies,1
History -> Countries -> Geography -> Design and Technology -> Geography -> Countries -> Geography -> Business Studies -> Design and Technology -> Geography -> Design and Technology -> Countries -> Geography,1
Science -> IT -> Mathematics -> Citizenship -> Language and literature -> Design and Technology,1
Geography -> Countries -> History -> Geography -> <,1
Geography -> Science -> < -> Science -> Everyday life,1
IT -> < -> Geography -> Citizenship,1
Countries -> Language and literature -> Design and Technology -> History -> <,1
Language and literature -> Countries -> < -> Language and literature -> < -> Countries -> < -> Language and literature,1
Music -> Science -> Music -> Art -> People -> Science -> History -> Countries -> History -> Countries -> Geography,1
History -> < -> Citizenship -> History -> Countries -> History -> < -> History -> < -> History -> <,1
Citizenship -> Everyday life -> Citizenship -> Geography -> Science,1
Science -> Music -> Citizenship -> Countries,1
People -> Citizenship -> Countries -> History,1
Design and Technology -> Geography -> < -> Design and Technology -> Geography -> Language and literature,1
Everyday life -> Geography -> Science -> < -> Geography -> Everyday life,1
Everyday life -> Geography -> Design and Technology -> Science -> Geography -> Science -> History -> Science,1
Everyday life -> Citizenship -> Geography -> Countries -> Geography -> Countries -> History -> People,1
Everyday life -> History -> Geography -> Countries,1
Countries -> Citizenship -> < -> People -> Citizenship,1
IT -> Language and literature -> Geography,1
Citizenship -> Countries -> Geography -> Countries -> People -> <,1
Science -> Geography -> Science -> Language and literature -> Everyday life,1
Design and Technology -> Countries -> Music -> Geography -> Language and literature -> Countries -> Geography,1
Everyday life -> Geography -> History -> Citizenship -> IT,1
Everyday life -> People -> Language and literature,1
Science -> History -> People -> History,1
People -> Science -> Everyday life -> <,1
People -> Science -> Everyday life -> Science -> Business Studies -> Geography -> Science -> Geography -> Citizenship -> Geography -> Science -> Geography -> Citizenship -> Science -> Design and Technology,1
Science -> IT -> Business Studies -> Music -> People -> Language and literature,1
Science -> Design and Technology -> Everyday life -> IT,1
IT -> < -> IT -> < -> IT -> < -> Geography -> < -> IT -> < -> IT -> < -> IT -> Design and Technology,1
Everyday life -> Business Studies -> Countries -> History -> People -> < -> Countries -> History -> < -> Language and literature -> Countries,1
Religion -> Language and literature -> Geography -> Citizenship,1
People -> Geography -> History -> < -> Everyday life,1
Everyday life -> History -> Religion -> Language and literature -> Religion -> < -> Religion,1
Everyday life -> Religion -> Citizenship -> Everyday life -> Geography -> <,1
Business Studies -> Geography -> Everyday life -> Science,1
Citizenship -> People -> IT -> Everyday life,1
Design and Technology -> Countries -> Citizenship -> Countries -> Geography -> Citizenship,1
Everyday life -> Science -> Citizenship -> < -> Geography -> < -> Science -> < -> Science -> <,1
Science -> Mathematics -> <,1
Science -> History -> Religion -> History -> People -> Religion -> < -> Geography,1
Everyday life -> Geography -> Countries -> Geography -> Countries -> < -> Countries,1
Science -> Countries -> Geography -> Citizenship -> Geography -> Citizenship -> < -> Geography -> Citizenship -> Geography,1
History -> Religion -> People -> Citizenship -> History -> Science -> Countries -> Geography,1
Language and literature -> Music -> Art -> Science -> Countries -> <,1
History -> Design and Technology -> Science -> Countries -> Geography,1
History -> Design and Technology -> Art,1
Language and literature -> Art -> Music -> Art -> Citizenship -> IT,1
Countries -> Citizenship -> Countries -> Design and Technology -> Geography,1
Music -> Language and literature -> Geography -> People,1
Science -> < -> Geography -> People -> Science,1
Science -> Geography -> Countries -> < -> Science -> Countries -> < -> Countries -> <,1
Everyday life -> Science -> People -> Science -> IT -> Mathematics -> Business Studies -> Citizenship -> Business Studies,1
Language and literature -> Countries -> History -> < -> Countries -> Geography -> Science -> < -> Science,1
Everyday life -> Countries -> Science -> Citizenship -> Science,1
People -> Religion -> Everyday life -> Science -> Citizenship -> <,1
Design and Technology -> Science -> Geography -> Everyday life -> Science,1
History -> Religion -> Language and literature,1
Design and Technology -> Geography -> Everyday life -> IT -> Business Studies -> Everyday life -> People -> Language and literature -> Everyday life -> People -> Countries -> Everyday life,1
Design and Technology -> Science -> Geography -> Science -> < -> Science -> < -> Science -> Geography -> < -> Geography -> Citizenship,1
Science -> < -> Science -> Design and Technology,1
Countries -> Geography -> < -> Countries -> History -> < -> Countries -> Business Studies -> Science -> < -> Science -> Everyday life -> <,1
History -> Countries -> Geography -> Countries -> Geography -> Countries -> Geography -> Citizenship -> Countries -> Citizenship -> Countries -> Geography,1
Geography -> Religion -> People -> Geography -> Language and literature -> Countries,1
Everyday life -> Science -> Art -> People -> < -> Art -> Science,1
Everyday life -> Language and literature -> IT,1
Science -> Religion -> History -> Citizenship -> Geography -> History -> People -> Geography -> Science -> Countries,1
Everyday life -> IT -> Countries -> Citizenship -> Science,1
People -> Geography -> Design and Technology -> Geography -> History -> Religion -> People -> Citizenship -> Science,1
Everyday life -> Geography -> Language and literature -> Citizenship -> < -> Geography -> < -> Countries -> Business Studies -> <,1
Everyday life -> Countries -> Science -> Geography -> <,1
History -> Countries -> Language and literature -> <,1
Citizenship -> History -> Countries -> Geography -> People,1
Language and literature -> Countries -> Citizenship -> History -> Countries -> Geography -> Science,1
Science -> Religion -> Everyday life -> < -> Science -> < -> Everyday life -> <,1
Citizenship -> Science -> History -> Geography -> History -> Geography,1
Geography -> History -> Countries -> IT -> < -> IT -> Business Studies -> < -> People -> < -> IT -> < -> IT -> < -> IT -> < -> IT,1
History -> People -> History -> Countries,1
People -> Citizenship -> History -> Countries -> <,1
Science -> Countries -> Language and literature -> Geography -> Citizenship -> Countries,1
Design and Technology -> Science -> Countries -> Geography -> History -> Geography,1
People -> Geography -> Everyday life -> Citizenship -> Design and Technology -> Citizenship -> Countries -> People -> Citizenship -> People,1
People -> History -> Language and literature -> Design and Technology -> IT -> Mathematics -> IT -> People -> Religion -> People -> < -> People,1
Geography -> < -> Countries -> History,1
Everyday life -> History -> Countries -> Science -> <,1
Design and Technology -> Countries -> Music -> < -> Geography -> <,1
Countries -> Language and literature -> Countries -> Religion -> People -> Geography -> History,1
History -> Citizenship -> People -> <,1
Science -> Geography -> History -> < -> Science -> Geography,1
People -> Science -> Geography -> Everyday life -> Science -> < -> Science -> < -> People -> Science -> People -> Design and Technology -> People -> <,1
Science -> Countries -> Geography -> Countries -> Geography -> Countries -> History,1
Countries -> Geography -> Everyday life -> < -> Geography -> < -> Geography -> <,1
Science -> Design and Technology -> < -> Science -> Mathematics -> Science -> <,1
Science -> History -> Geography -> Countries -> Geography -> < -> Everyday life -> Countries -> People,1
Everyday life -> Religion -> Geography,1
Science -> Religion -> Everyday life -> People,1
Science -> History -> < -> Geography -> Countries,1
Religion -> Countries -> History -> Countries -> Science -> Design and Technology -> Science,1
Science -> Language and literature -> Citizenship -> Geography,1
Language and literature -> History -> People -> Language and literature,1
Geography -> People -> Language and literature -> <,1
IT -> Countries -> Geography -> < -> Citizenship -> < -> Citizenship -> < -> Citizenship -> < -> Citizenship,1
People -> Geography -> History -> Countries -> People,1
Everyday life -> Science -> Geography -> Countries -> < -> Geography -> < -> Geography -> < -> Geography -> Countries -> Science -> < -> Everyday life -> <,1
Science -> People -> History -> < -> Religion -> People -> Religion -> People,1
Science -> Language and literature -> Geography -> Citizenship -> Countries -> History,1
Everyday life -> Science -> Everyday life -> Science -> Geography,1
Science -> Citizenship -> Geography -> Design and Technology -> History -> Countries -> Geography -> History -> Geography -> Science,1
Everyday life -> People -> Religion -> People,1
Geography -> Citizenship -> < -> Citizenship,1
Science -> People -> Science -> History -> Geography -> Countries -> History -> Geography -> Language and literature -> Citizenship -> Design and Technology -> < -> Everyday life -> Geography,1
IT -> Design and Technology -> Everyday life -> Countries -> People -> Language and literature -> Everyday life,1
IT -> < -> IT -> People,1
Business Studies -> Countries -> Geography -> Countries -> Geography,1
History -> People -> History -> Citizenship -> Countries -> < -> Countries -> History -> Countries -> Geography -> Citizenship -> History -> Geography -> History -> Countries -> History -> <,1
Mathematics -> Science -> People -> History,1
Science -> Language and literature -> People -> Geography -> History -> Geography -> Religion,1
Language and literature -> People -> History -> Countries -> Citizenship -> <,1
People -> Citizenship -> Science -> Everyday life -> Citizenship -> Everyday life -> History -> Everyday life -> Countries -> Geography,1
Language and literature -> Art -> Design and Technology -> Science -> History,1
Geography -> Countries -> < -> Countries -> Everyday life -> < -> Countries -> <,1
Science -> Mathematics -> Language and literature -> History,1
Geography -> Countries -> History -> Design and Technology -> History -> Geography -> Everyday life -> Music,1
Science -> < -> Science -> Everyday life -> < -> Everyday life -> Science,1
Everyday life -> Geography -> Countries -> Geography -> Science -> < -> Countries,1
Science -> Geography -> Language and literature -> History -> Religion -> <,1
Design and Technology -> Science -> Language and literature -> IT -> < -> Mathematics,1
Everyday life -> Countries -> Music -> People -> < -> Music,1
Everyday life -> Geography -> Everyday life -> Geography -> Countries -> Everyday life -> Science -> <,1
Citizenship -> Language and literature -> Countries -> Geography -> Countries -> Geography,1
Science -> Religion -> < -> IT,1
Design and Technology -> Language and literature -> Geography -> Countries -> Citizenship -> Countries -> History -> < -> History -> < -> People -> < -> Citizenship -> < -> History -> < -> History -> < -> History,1
Geography -> Countries -> Geography -> Science -> < -> Science -> Everyday life -> < -> Science -> Everyday life -> < -> Countries -> Science -> < -> Science -> < -> Everyday life,1
Science -> Music -> < -> Music -> < -> Science -> Music -> <,1
Geography -> < -> Geography -> Countries -> Religion,1
Science -> Countries -> < -> Countries -> Citizenship,1
Music -> Geography -> People -> Science,1
Citizenship -> Countries -> Music,1
Everyday life -> Religion -> Citizenship -> Art,1
Religion -> Geography -> History -> Countries -> Geography -> Language and literature -> History,1
History -> People -> Countries -> Geography -> Citizenship -> Language and literature,1
People -> Countries -> Citizenship -> History,1
Science -> Countries -> History -> Countries -> Geography -> Citizenship -> Geography -> < -> Citizenship -> Art -> Language and literature,1
History -> Language and literature -> Citizenship,1
Science -> Everyday life -> Science -> Everyday life -> Mathematics,1
Science -> Geography -> Citizenship -> Countries -> Geography -> Everyday life,1
Music -> Art -> Religion -> Everyday life,1
Everyday life -> Geography -> Science -> Geography -> Science,1
History -> Countries -> Citizenship -> Language and literature,1
People -> Countries -> Citizenship -> Science -> Geography -> Citizenship -> Geography,1
Everyday life -> Science -> Everyday life -> Science -> Countries -> < -> Science -> <,1
Science -> Everyday life -> Geography -> Countries -> History -> Countries -> Citizenship -> History -> Design and Technology -> History -> Countries,1
Business Studies -> Geography -> Business Studies -> < -> Business Studies -> Citizenship -> < -> Business Studies -> Countries -> Citizenship -> IT -> Business Studies,1
Business Studies -> Countries -> History -> Countries -> Citizenship -> Geography -> Religion -> People -> <,1
Geography -> Countries -> Music -> Geography -> Countries,1
People -> Religion -> People -> Religion -> People,1
Science -> Geography -> Countries -> Citizenship -> People -> Business Studies -> History,1
Geography -> Business Studies -> Everyday life -> < -> Everyday life -> IT,1
Countries -> Science -> Everyday life -> Science -> Everyday life -> Science,1
Geography -> Countries -> Citizenship -> History -> Citizenship -> Religion -> Language and literature -> <,1
Music -> Countries -> Language and literature,1
Science -> History -> Art -> Language and literature -> Geography -> < -> History,1
Design and Technology -> Countries -> Language and literature -> History,1
Science -> People -> Religion -> People -> History -> People,1
Geography -> Countries -> Geography -> Countries -> < -> Countries -> <,1
Science -> History -> Geography -> Citizenship -> Countries -> < -> Countries,1
Art -> People -> Music -> < -> Citizenship -> IT,1
Countries -> Music -> Countries -> Music -> Citizenship,1
Geography -> Countries -> Geography -> Countries -> Geography -> Science -> Geography -> Countries,1
Geography -> Everyday life -> Geography -> Countries -> People -> <,1
History -> Geography -> < -> Geography -> Countries -> Geography,1
Everyday life -> History -> Business Studies -> Mathematics,1
Citizenship -> Countries -> Geography -> Citizenship -> Countries -> Geography -> Science,1
Geography -> Countries -> Geography -> Science -> Language and literature -> Countries -> People -> Religion,1
People -> Countries -> People -> Geography -> People,1
History -> Language and literature -> Everyday life -> Language and literature -> Design and Technology -> IT -> Business Studies -> IT,1
Everyday life -> Science -> Everyday life -> Music -> Countries,1
Science -> Language and literature -> Countries -> People -> Citizenship -> People -> Citizenship -> People -> History -> Geography,1
History -> Geography -> Citizenship -> People -> Citizenship -> Countries -> Geography -> People -> Geography,1
Geography -> Countries -> Geography -> Language and literature,1
History -> < -> Language and literature -> Countries -> Geography -> History -> Geography -> Science,1
Everyday life -> People -> Science -> Geography -> People,1
Science -> People -> Science -> Design and Technology -> Science -> Design and Technology -> Countries -> People,1
Science -> Countries -> People -> < -> Science,1
Religion -> Geography -> Business Studies -> Language and literature -> IT,1
Geography -> Countries -> Geography -> < -> Geography -> < -> Everyday life -> < -> Everyday life -> < -> Geography -> Citizenship -> < -> History -> Geography,1
Citizenship -> Science -> Countries -> Geography,1
Countries -> History -> < -> Countries -> <,1
People -> Religion -> Countries -> Religion -> Geography -> History -> Countries -> <,1
Countries -> History -> Countries -> Science,1
History -> Countries -> Geography -> Everyday life,1
Art -> History -> < -> Geography -> History -> Language and literature,1
Language and literature -> Countries -> Geography -> Countries -> < -> Science -> Countries,1
Science -> Citizenship -> < -> Everyday life,1
Science -> Countries -> Geography -> Countries -> Science,1
Art -> History -> Geography -> Countries -> Geography -> Countries,1
History -> Design and Technology -> < -> Design and Technology,1
People -> History -> < -> Religion -> < -> Religion -> Countries,1
Music -> Everyday life -> <,1
Art -> History -> Geography -> History -> People -> Science -> < -> People -> <,1
People -> Everyday life -> Countries -> Geography,1
People -> Everyday life -> Countries -> Geography -> Science -> Geography -> Science,1
Geography -> Countries -> Business Studies -> Citizenship -> Business Studies,1
Everyday life -> Countries -> < -> Geography -> Countries -> Language and literature,1
Science -> Geography -> < -> Geography -> History -> Religion -> History -> < -> History -> < -> Religion -> History -> < -> Religion -> < -> Religion -> History -> Citizenship -> Geography -> Everyday life -> Countries -> < -> Everyday life -> Geography -> <,1
Design and Technology -> Countries -> Language and literature -> Countries -> Geography -> Everyday life,1
Citizenship -> Countries -> Citizenship -> Everyday life -> Science,1
Everyday life -> Geography -> History -> Design and Technology,1
Countries -> Geography -> Citizenship -> Countries -> Geography -> Citizenship -> Science,1
Science -> Language and literature -> Geography -> Countries -> Language and literature -> Countries -> Geography -> Countries -> Citizenship -> Countries -> <,1
Language and literature -> Countries -> < -> Language and literature,1
Citizenship -> History -> Geography -> Religion -> People,1
Countries -> History -> Countries -> IT,1
Geography -> History -> Citizenship -> Geography -> History -> Geography,1
Geography -> Citizenship -> < -> Countries -> People -> Music -> Citizenship -> Design and Technology -> < -> Countries -> <,1
Geography -> Science -> Everyday life -> IT,1
Science -> Countries -> Geography -> Art,1
People -> Citizenship -> Geography -> Everyday life -> < -> Everyday life,1
Everyday life -> Geography -> Citizenship -> <,1
People -> History -> Geography -> Countries -> Business Studies,1
Design and Technology -> Geography -> < -> Geography -> Business Studies,1
Music -> History -> People -> <,1
Mathematics -> People -> Geography -> Countries -> Geography -> Countries -> Geography,1
Everyday life -> People -> < -> Design and Technology -> < -> Design and Technology -> IT,1
History -> Citizenship -> People -> Geography -> Countries,1
History -> Countries -> Geography -> Countries -> Geography -> Citizenship -> Business Studies -> Geography -> Business Studies -> <,1
Geography -> Countries -> Geography -> Countries -> Geography -> People -> Geography -> Countries,1
Everyday life -> Science -> Mathematics -> People -> Mathematics,1
